"","workerid","WCO","animacy","condition","determiner","item","response","slide_number","trial_type","subject_information.assess","subject_information.gender","subject_information.age","subject_information.language","time_in_minutes","unique_worker"
"239",71,"f","l","filler","i","filler2",0.81,18,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"240",71,"f","l","filler","i","filler3",0.84,19,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"241",71,"f","l","filler","i","filler4",0.1,20,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"242",71,"Y","A","YDA","D","supervisor",0.15,21,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"243",71,"Y","A","YQA","Q","playwright",0.78,22,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"244",71,"Y","I","YDI","D","conductor",0.18,23,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"245",71,"N","A","NQA","Q","groom",0.84,24,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"246",71,"Y","A","YDA","D","doctor",0.16,25,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"247",71,"N","I","NDI","D","priest",0.86,26,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"248",71,"Y","I","YQI","Q","pianist",0.14,27,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"249",71,"Y","A","YQA","Q","troopleader",0.31,28,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"250",71,"N","I","NDI","D","pilot",0.84,29,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"251",71,"N","A","NDA","D","coach",0.82,30,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"252",71,"Y","A","YQA","Q","artist",0.16,31,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"253",71,"N","I","NDI","D","travelagent",0.08,32,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"254",71,"Y","A","YDA","D","professor",0.19,33,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"255",71,"f","l","filler","i","filler5",0.13,34,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"256",71,"Y","I","YDI","D","nutritionist",0.85,35,"one_slider","Yes","Male","19","Telugu",17.4685833333333,"S 71"
"257",112,"","","","","",0.61,NA,"one_slider_practice","Confused","","","katherine",2.42835,"S 112"
"258",112,"","","","","",0.63,NA,"one_slider_practice","Confused","","","katherine",2.42835,"S 112"
"259",112,"Y","A","YQA","Q","dentist",0.62,6,"one_slider","Confused","","","katherine",2.42835,"S 112"
"260",112,"N","A","NQA","Q","choreographer",0.66,7,"one_slider","Confused","","","katherine",2.42835,"S 112"
"261",112,"Y","I","YQI","Q","pianist",0.37,8,"one_slider","Confused","","","katherine",2.42835,"S 112"
"262",112,"f","l","filler","i","filler1",0.79,9,"one_slider","Confused","","","katherine",2.42835,"S 112"
"263",112,"f","l","filler","i","filler4",0.61,10,"one_slider","Confused","","","katherine",2.42835,"S 112"
"264",112,"Y","A","YDA","D","fan",0.54,11,"one_slider","Confused","","","katherine",2.42835,"S 112"
"265",112,"f","l","filler","i","filler5",0.43,12,"one_slider","Confused","","","katherine",2.42835,"S 112"
"266",112,"Y","I","YDI","D","bartender",0.29,13,"one_slider","Confused","","","katherine",2.42835,"S 112"
"267",112,"N","I","NQI","Q","artist",0.84,14,"one_slider","Confused","","","katherine",2.42835,"S 112"
"268",112,"f","l","filler","i","filler3",0.14,15,"one_slider","Confused","","","katherine",2.42835,"S 112"
"269",112,"Y","A","YDA","D","nutritionist",0.71,16,"one_slider","Confused","","","katherine",2.42835,"S 112"
"270",112,"Y","I","YQI","Q","queen",0.71,17,"one_slider","Confused","","","katherine",2.42835,"S 112"
"271",112,"N","I","NDI","D","doctor",0.58,18,"one_slider","Confused","","","katherine",2.42835,"S 112"
"272",112,"N","A","NDA","D","playwright",0.55,19,"one_slider","Confused","","","katherine",2.42835,"S 112"
"273",112,"N","I","NQI","Q","scientist",0.88,20,"one_slider","Confused","","","katherine",2.42835,"S 112"
"274",112,"Y","A","YQA","Q","supervisor",0.58,21,"one_slider","Confused","","","katherine",2.42835,"S 112"
"275",112,"Y","A","YDA","D","priest",0.52,22,"one_slider","Confused","","","katherine",2.42835,"S 112"
"276",112,"Y","A","YQA","Q","coach",0.89,23,"one_slider","Confused","","","katherine",2.42835,"S 112"
"277",112,"Y","I","YDI","D","pilot",0.36,24,"one_slider","Confused","","","katherine",2.42835,"S 112"
"278",112,"N","A","NQA","Q","professor",0.5,25,"one_slider","Confused","","","katherine",2.42835,"S 112"
"279",112,"Y","I","YDI","D","travelagent",0.51,26,"one_slider","Confused","","","katherine",2.42835,"S 112"
"280",112,"f","l","filler","i","filler2",0.53,27,"one_slider","Confused","","","katherine",2.42835,"S 112"
"281",112,"N","I","NDI","D","chef",0.79,28,"one_slider","Confused","","","katherine",2.42835,"S 112"
"282",112,"N","I","NDI","D","stylist",0.76,29,"one_slider","Confused","","","katherine",2.42835,"S 112"
"283",112,"f","l","filler","i","filler6",0.82,30,"one_slider","Confused","","","katherine",2.42835,"S 112"
"284",112,"N","A","NDA","D","groom",0.66,31,"one_slider","Confused","","","katherine",2.42835,"S 112"
"285",112,"N","A","NDA","D","CEO",0.67,32,"one_slider","Confused","","","katherine",2.42835,"S 112"
"286",112,"Y","I","YQI","Q","patient",0.58,33,"one_slider","Confused","","","katherine",2.42835,"S 112"
"287",112,"N","A","NQA","Q","conductor",0.43,34,"one_slider","Confused","","","katherine",2.42835,"S 112"
"288",112,"N","I","NQI","Q","troopleader",0.42,35,"one_slider","Confused","","","katherine",2.42835,"S 112"
"289",107,"","","","","",0.12,NA,"one_slider_practice","Confused","Female","20","English",7.44351666666667,"S 107"
"290",107,"","","","","",0.17,NA,"one_slider_practice","Confused","Female","20","English",7.44351666666667,"S 107"
"291",107,"N","I","NDI","D","professor",0.65,6,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"292",107,"Y","A","YDA","D","dentist",0.52,7,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"293",107,"N","A","NQA","Q","CEO",0.12,8,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"294",107,"N","I","NDI","D","choreographer",0.42,9,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"295",107,"N","I","NQI","Q","travelagent",0.4,10,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"296",107,"Y","I","YDI","D","doctor",0.66,11,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"297",107,"Y","A","YQA","Q","coach",0.43,12,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"298",107,"Y","A","YDA","D","groom",0.6,13,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"299",107,"Y","I","YQI","Q","scientist",0.48,14,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"300",107,"f","l","filler","i","filler5",0.5,15,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"301",107,"N","I","NQI","Q","supervisor",0.56,16,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"302",107,"N","A","NQA","Q","pianist",0.49,17,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"303",107,"N","A","NDA","D","conductor",0.31,18,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"304",107,"f","l","filler","i","filler3",0.38,19,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"305",107,"Y","A","YQA","Q","queen",0.56,20,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"306",107,"Y","I","YQI","Q","chef",0.21,21,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"307",107,"N","A","NDA","D","playwright",0.54,22,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"308",107,"Y","I","YQI","Q","fan",0.37,23,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"309",107,"Y","A","YDA","D","patient",0.55,24,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"310",107,"Y","I","YDI","D","priest",0.44,25,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"311",107,"Y","A","YQA","Q","nutritionist",0.69,26,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"312",107,"N","A","NQA","Q","stylist",0.14,27,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"313",107,"f","l","filler","i","filler6",0.57,28,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"314",107,"Y","I","YDI","D","pilot",0.23,29,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"315",107,"f","l","filler","i","filler1",0.69,30,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"316",107,"f","l","filler","i","filler2",0.32,31,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"317",107,"N","A","NDA","D","troopleader",0.73,32,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"318",107,"N","I","NQI","Q","artist",0.5,33,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"319",107,"f","l","filler","i","filler4",0.21,34,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"320",107,"N","I","NDI","D","bartender",0.72,35,"one_slider","Confused","Female","20","English",7.44351666666667,"S 107"
"321",76,"","","","","",1,NA,"one_slider_practice","Confused","Female","19","English",12.4091,"S 76"
"322",76,"","","","","",0.73,NA,"one_slider_practice","Confused","Female","19","English",12.4091,"S 76"
"323",76,"N","I","NQI","Q","doctor",0.45,6,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"324",76,"N","I","NDI","D","nutritionist",0.29,7,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"325",76,"N","A","NQA","Q","patient",0,8,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"326",76,"f","l","filler","i","filler3",0,9,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"327",76,"f","l","filler","i","filler2",0.11,10,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"328",76,"Y","I","YDI","D","coach",0,11,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"329",76,"Y","A","YQA","Q","troopleader",0,12,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"330",76,"N","I","NDI","D","chef",0.1,13,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"331",76,"N","A","NQA","Q","travelagent",0.3,14,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"332",76,"N","A","NDA","D","stylist",0.39,15,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"333",76,"N","A","NQA","Q","supervisor",0,16,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"334",76,"Y","I","YQI","Q","playwright",0.17,17,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"335",76,"f","l","filler","i","filler6",0,18,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"336",76,"Y","A","YQA","Q","fan",0,19,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"337",76,"Y","I","YDI","D","conductor",0,20,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"338",76,"Y","A","YDA","D","pilot",0,21,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"339",76,"Y","I","YQI","Q","queen",0,22,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"340",76,"f","l","filler","i","filler5",0,23,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"341",76,"Y","A","YDA","D","priest",0.71,24,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"342",76,"Y","I","YQI","Q","dentist",0.25,25,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"343",76,"N","A","NDA","D","professor",0.85,26,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"344",76,"f","l","filler","i","filler4",0.7,27,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"345",76,"N","I","NDI","D","choreographer",0.91,28,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"346",76,"N","I","NQI","Q","CEO",0.84,29,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"347",76,"N","I","NQI","Q","pianist",0.94,30,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"348",76,"N","A","NDA","D","bartender",0.81,31,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"349",76,"Y","A","YQA","Q","artist",0.5,32,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"350",76,"f","l","filler","i","filler1",1,33,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"351",76,"Y","I","YDI","D","scientist",1,34,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"352",76,"Y","A","YDA","D","groom",1,35,"one_slider","Confused","Female","19","English",12.4091,"S 76"
"353",115,"","","","","",0.89,NA,"one_slider_practice","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"354",115,"","","","","",0.68,NA,"one_slider_practice","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"355",115,"Y","A","YQA","Q","CEO",0.49,6,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"356",115,"f","l","filler","i","filler4",0.05,7,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"357",115,"f","l","filler","i","filler3",0.64,8,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"358",115,"f","l","filler","i","filler2",0.92,9,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"359",115,"f","l","filler","i","filler1",0.98,10,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"360",115,"Y","I","YDI","D","groom",0.35,11,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"361",115,"N","A","NQA","Q","bartender",0.68,12,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"362",115,"Y","I","YQI","Q","chef",0.6,13,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"363",115,"N","A","NQA","Q","scientist",0.93,14,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"364",115,"Y","A","YQA","Q","travelagent",0.43,15,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"365",115,"N","A","NQA","Q","pilot",0.71,16,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"366",115,"N","I","NQI","Q","choreographer",0.63,17,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"367",115,"Y","I","YQI","Q","artist",0.89,18,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"368",115,"N","I","NDI","D","priest",0.94,19,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"369",115,"Y","A","YQA","Q","queen",0.94,20,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"370",115,"N","A","NDA","D","nutritionist",0.94,21,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"371",115,"f","l","filler","i","filler6",0.04,22,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"372",115,"N","I","NQI","Q","coach",0.98,23,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"373",115,"N","A","NDA","D","troopleader",0.62,24,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"374",115,"Y","I","YQI","Q","pianist",0.55,25,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"375",115,"Y","I","YDI","D","dentist",0.74,26,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"376",115,"Y","A","YDA","D","professor",0.67,27,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"377",115,"Y","I","YDI","D","playwright",0.63,28,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"378",115,"N","I","NDI","D","stylist",0.32,29,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"379",115,"Y","A","YDA","D","conductor",0.51,30,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"380",115,"f","l","filler","i","filler5",0.94,31,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"381",115,"N","I","NDI","D","patient",0.97,32,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"382",115,"N","A","NDA","D","doctor",0.68,33,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"383",115,"Y","A","YDA","D","supervisor",0.77,34,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"384",115,"N","I","NQI","Q","fan",0.94,35,"one_slider","Yes","Male","19","English, Marathi",32.3514666666667,"S 115"
"385",87,"","","","","",0.85,NA,"one_slider_practice","Yes","Female","20","english",6.40001666666667,"S 87"
"386",87,"","","","","",0.65,NA,"one_slider_practice","Yes","Female","20","english",6.40001666666667,"S 87"
"387",87,"N","I","NQI","Q","groom",0.55,6,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"388",87,"Y","I","YDI","D","chef",0.42,7,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"389",87,"Y","A","YQA","Q","bartender",0.23,8,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"390",87,"N","A","NQA","Q","choreographer",0.65,9,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"391",87,"N","I","NQI","Q","pilot",0.66,10,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"392",87,"Y","I","YQI","Q","artist",0.52,11,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"393",87,"Y","I","YQI","Q","scientist",0.52,12,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"394",87,"N","I","NDI","D","conductor",0.46,13,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"395",87,"N","A","NQA","Q","doctor",0.63,14,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"396",87,"N","A","NQA","Q","coach",0.54,15,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"397",87,"Y","A","YQA","Q","CEO",0.24,16,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"398",87,"N","I","NDI","D","queen",0.74,17,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
"399",87,"f","l","filler","i","filler2",0.87,18,"one_slider","Yes","Female","20","english",6.40001666666667,"S 87"
